MinHub ID,Name,Event Type,Start Date,End Date,Event Collection ID,End Repeat Date,Repeat Interval Code,Student Attendees,Adult Attendees
B9670632-B542-4954-88B3-124EC9CCA6B7,chilled,Club,05/05/2017 18:05 PM,05/05/2017 19:05 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;48C2A84B-E97D-424D-A1AF-0926A291DF1B;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;D15D19E6-827F-42B6-8FFD-EF4B40480D15;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;C0C4FE76-B751-4085-9596-DF410228D8E0;924B2AEE-EDBC-4871-A7C2-9840E8553288;D8D83138-1CDA-463F-A94A-ACE14DE12BC8;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;2198D3F5-8655-4333-ADAD-CBE0A3823670;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;E258FA17-208A-49F7-B2A7-8272E9D1B46B;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4,
79BDAB05-09A3-41E0-93CE-2A271D45023E,Craft & Console,Club,05/12/2017 18:05 PM,05/12/2017 19:05 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;BBC2FF35-AD27-43A9-8CC6-B73886C7F881;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;047C1C62-9274-4639-BA1E-16813B06B919;5172FFFD-F15D-44B6-8C06-8B1F124462D7;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;D15D19E6-827F-42B6-8FFD-EF4B40480D15;9490B913-E87D-4B31-A032-DD86CA308FB4;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;C0C4FE76-B751-4085-9596-DF410228D8E0;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;2198D3F5-8655-4333-ADAD-CBE0A3823670;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;1FC190D4-EC0A-46DC-A727-0E42E983405F;24105CF1-81BA-4935-B7BD-52C6BB029E76,E10F3B99-1AA8-4B54-A597-69FFBBB4AA1E
1E4973DD-858A-4D9D-828F-323DB34FBDAE,Scabadero ,Club,05/20/2017 10:05 AM,05/20/2017 12:05 PM,,,,C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;D15D19E6-827F-42B6-8FFD-EF4B40480D15;48C2A84B-E97D-424D-A1AF-0926A291DF1B;0E11A6F9-CF4C-46F5-871B-75A7F2A21F35;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;2198D3F5-8655-4333-ADAD-CBE0A3823670;866A0490-619E-48F7-AFFE-C0127E318EE0,
614F78AA-D249-4C79-97B9-12DF97E185B5,Convict Night,Club,05/26/2017 18:05 PM,05/26/2017 18:05 PM,,,,7A3C5245-D0AD-43D2-8C13-1D7554D6F489;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;0E11A6F9-CF4C-46F5-871B-75A7F2A21F35;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;866A0490-619E-48F7-AFFE-C0127E318EE0;D15D19E6-827F-42B6-8FFD-EF4B40480D15;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;A5445699-5B6A-4D80-BEB9-5919183B4BED;C0C4FE76-B751-4085-9596-DF410228D8E0;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;48C2A84B-E97D-424D-A1AF-0926A291DF1B;24FC410B-CCB6-422F-82A7-C44D4884E646,
0BF9B894-7C00-4811-BE93-C76F56FA65B1,Country,Club,06/02/2017 18:06 PM,06/02/2017 19:06 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;047C1C62-9274-4639-BA1E-16813B06B919;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;BBC2FF35-AD27-43A9-8CC6-B73886C7F881;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;D15D19E6-827F-42B6-8FFD-EF4B40480D15;9490B913-E87D-4B31-A032-DD86CA308FB4;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;924B2AEE-EDBC-4871-A7C2-9840E8553288;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177,
DA7D8A95-4C8A-484C-A9D0-9A9BFA433879,big games night,Club,06/09/2017 18:06 PM,06/09/2017 19:06 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;BBC2FF35-AD27-43A9-8CC6-B73886C7F881;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;047C1C62-9274-4639-BA1E-16813B06B919;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;D15D19E6-827F-42B6-8FFD-EF4B40480D15;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;924B2AEE-EDBC-4871-A7C2-9840E8553288;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;67232830-17EB-4E7F-BAF6-896C807D8177,
D6199114-42E7-4160-A90F-91F6D846AAB5,Grace youth,Club,06/16/2017 18:06 PM,06/16/2017 19:06 PM,,,,7A3C5245-D0AD-43D2-8C13-1D7554D6F489;E1CB3313-5556-475B-88DB-7E8C683D4F71;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;2198D3F5-8655-4333-ADAD-CBE0A3823670;9490B913-E87D-4B31-A032-DD86CA308FB4;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;047C1C62-9274-4639-BA1E-16813B06B919;24105CF1-81BA-4935-B7BD-52C6BB029E76,
F27EAB0F-8A4A-448F-B335-9A298BA9699F,dance party,Club,06/23/2017 19:06 PM,06/23/2017 21:06 PM,,,,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;866A0490-619E-48F7-AFFE-C0127E318EE0;D15D19E6-827F-42B6-8FFD-EF4B40480D15;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;D8D83138-1CDA-463F-A94A-ACE14DE12BC8;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;24105CF1-81BA-4935-B7BD-52C6BB029E76;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;0DAEB7CD-7017-45E8-BB38-0C2D03AD4EDD,
01690C9E-42B4-4A1F-A84C-677697AF74E1,Japan,Club,06/30/2017 18:06 PM,06/30/2017 19:06 PM,,,,AE67B42F-9EF1-4FA9-A74A-547C8937FC20;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;866A0490-619E-48F7-AFFE-C0127E318EE0;9490B913-E87D-4B31-A032-DD86CA308FB4;D15D19E6-827F-42B6-8FFD-EF4B40480D15;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;6B0E4706-8B07-4D54-AACB-91A1E6A35860;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;24105CF1-81BA-4935-B7BD-52C6BB029E76;047C1C62-9274-4639-BA1E-16813B06B919;C79FB25F-5A02-4E44-B262-2111C5463F8D,
CC8FB9E6-B2BD-467B-B8F7-0527BDC0BFC3,Riot,Club,07/08/2017 19:07 PM,07/08/2017 19:07 PM,,,,24105CF1-81BA-4935-B7BD-52C6BB029E76;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;BBC2FF35-AD27-43A9-8CC6-B73886C7F881;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;047C1C62-9274-4639-BA1E-16813B06B919;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;D15D19E6-827F-42B6-8FFD-EF4B40480D15;9490B913-E87D-4B31-A032-DD86CA308FB4;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;924B2AEE-EDBC-4871-A7C2-9840E8553288;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;6B0E4706-8B07-4D54-AACB-91A1E6A35860;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;0DAEB7CD-7017-45E8-BB38-0C2D03AD4EDD;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;E258FA17-208A-49F7-B2A7-8272E9D1B46B;615F27CF-0B23-4067-90EF-C5ED8478B9B9;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4,
BD80485C-C2B1-4A15-A0C6-D9679D1DE0A2,Ninja Warrior,Club,07/28/2017 19:07 PM,07/28/2017 21:07 PM,,,,94C3D6C4-E381-4A93-86AF-F72E3A309AEF;2198D3F5-8655-4333-ADAD-CBE0A3823670;866A0490-619E-48F7-AFFE-C0127E318EE0;9490B913-E87D-4B31-A032-DD86CA308FB4;D15D19E6-827F-42B6-8FFD-EF4B40480D15;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;FB1ED088-4502-4111-9847-FBB6A522BBFC;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;24105CF1-81BA-4935-B7BD-52C6BB029E76,
EE8584C3-16C8-4A65-9606-5CB2027ED467,Games Night,Club,08/04/2017 19:08 PM,08/04/2017 21:08 PM,,,,003DB9EE-845E-4232-81A4-F047BA83F446;924B2AEE-EDBC-4871-A7C2-9840E8553288;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;D15D19E6-827F-42B6-8FFD-EF4B40480D15;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;FB1ED088-4502-4111-9847-FBB6A522BBFC;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;24105CF1-81BA-4935-B7BD-52C6BB029E76;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0,
1663CCC7-E65F-42D9-BEA2-BD407D2D79BF,HorribleHistory,Club,08/11/2017 19:08 PM,08/11/2017 21:08 PM,,,,AE67B42F-9EF1-4FA9-A74A-547C8937FC20;924B2AEE-EDBC-4871-A7C2-9840E8553288;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;866A0490-619E-48F7-AFFE-C0127E318EE0;9490B913-E87D-4B31-A032-DD86CA308FB4;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;6B0E4706-8B07-4D54-AACB-91A1E6A35860;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;24105CF1-81BA-4935-B7BD-52C6BB029E76;047C1C62-9274-4639-BA1E-16813B06B919;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;E258FA17-208A-49F7-B2A7-8272E9D1B46B,
15535ADE-D98F-4059-BE93-56699CB43CB7,Youth United,Youth United,08/18/2017 18:08 PM,08/18/2017 21:08 PM,,,,ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;24105CF1-81BA-4935-B7BD-52C6BB029E76;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95,
93F22CB1-9266-43A7-8653-025F83F4C2C2,Undercover,Club,08/25/2017 19:08 PM,08/25/2017 20:08 PM,,,,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;924B2AEE-EDBC-4871-A7C2-9840E8553288;B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E;2198D3F5-8655-4333-ADAD-CBE0A3823670;9490B913-E87D-4B31-A032-DD86CA308FB4;D15D19E6-827F-42B6-8FFD-EF4B40480D15;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;6B0E4706-8B07-4D54-AACB-91A1E6A35860;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;24105CF1-81BA-4935-B7BD-52C6BB029E76;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;07EA5084-B04C-4DA8-B730-4AB1B42071A7,
a5fccf6d-2e47-44d9-80cd-10d659bb0798,TapeWars,Club,09/15/2017 19:09 PM,09/15/2017 21:09 PM,,,,08D82F50-3CAC-4B93-BAB4-E503F5D487E2;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;D15D19E6-827F-42B6-8FFD-EF4B40480D15;67232830-17EB-4E7F-BAF6-896C807D8177;07EA5084-B04C-4DA8-B730-4AB1B42071A7;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;448cdaaa-248e-4227-b74c-6aa93964e29c;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;6B0E4706-8B07-4D54-AACB-91A1E6A35860;9490B913-E87D-4B31-A032-DD86CA308FB4;E258FA17-208A-49F7-B2A7-8272E9D1B46B;C0C4FE76-B751-4085-9596-DF410228D8E0;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5,
394bec5c-f03a-4212-b4f0-d55161c0f6b6,Dessert Night,Club,09/29/2017 19:09 PM,09/29/2017 21:09 PM,,,,6483C7CB-AEDA-40B5-9FEF-6361B83B1993;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;FB1ED088-4502-4111-9847-FBB6A522BBFC;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;866A0490-619E-48F7-AFFE-C0127E318EE0;2198D3F5-8655-4333-ADAD-CBE0A3823670;D15D19E6-827F-42B6-8FFD-EF4B40480D15;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;9490B913-E87D-4B31-A032-DD86CA308FB4;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;A35E5D20-7A43-4AF0-B15F-6BFDEBA402A3;6B0E4706-8B07-4D54-AACB-91A1E6A35860,
1e8b33b8-b0be-49e6-b382-e7bbb1e28172,PingPong,Club,10/20/2017 19:10 PM,10/20/2017 21:10 PM,,,,D15D19E6-827F-42B6-8FFD-EF4B40480D15;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;2198D3F5-8655-4333-ADAD-CBE0A3823670;924B2AEE-EDBC-4871-A7C2-9840E8553288;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;6483C7CB-AEDA-40B5-9FEF-6361B83B1993,
cefb9cea-0fe4-4e33-9191-f64058c11d85,Club,Club,10/27/2017 20:10 PM,10/27/2017 21:10 PM,,,,94C3D6C4-E381-4A93-86AF-F72E3A309AEF;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;2198D3F5-8655-4333-ADAD-CBE0A3823670;D15D19E6-827F-42B6-8FFD-EF4B40480D15;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;9490B913-E87D-4B31-A032-DD86CA308FB4;24105CF1-81BA-4935-B7BD-52C6BB029E76;67232830-17EB-4E7F-BAF6-896C807D8177;6483C7CB-AEDA-40B5-9FEF-6361B83B1993,
540784af-838d-495f-a5b5-8b79d90ee448,Club,Club,10/27/2017 20:10 PM,10/27/2017 21:10 PM,,,,,
aec0ccd1-046f-4a77-8adb-6e3e77d29043,Mario Bro,Club,11/03/2017 19:11 PM,11/03/2017 20:11 PM,,,,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;D15D19E6-827F-42B6-8FFD-EF4B40480D15;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;2198D3F5-8655-4333-ADAD-CBE0A3823670;07EA5084-B04C-4DA8-B730-4AB1B42071A7;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;9490B913-E87D-4B31-A032-DD86CA308FB4;6B0E4706-8B07-4D54-AACB-91A1E6A35860;E258FA17-208A-49F7-B2A7-8272E9D1B46B,
eb251e3b-d753-4126-9113-15e29a406886,Pizza,Club,11/10/2017 19:11 PM,11/10/2017 21:11 PM,,,,2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;6B0E4706-8B07-4D54-AACB-91A1E6A35860;E258FA17-208A-49F7-B2A7-8272E9D1B46B;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;866A0490-619E-48F7-AFFE-C0127E318EE0;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;2198D3F5-8655-4333-ADAD-CBE0A3823670;D15D19E6-827F-42B6-8FFD-EF4B40480D15;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;67232830-17EB-4E7F-BAF6-896C807D8177;0324953f-cbf1-473c-b329-e6fe9b8b04d8;9490B913-E87D-4B31-A032-DD86CA308FB4;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;924B2AEE-EDBC-4871-A7C2-9840E8553288;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5,
bacb9674-f8ca-432e-ac31-e5d98067e528,Messy,Club,11/17/2017 19:11 PM,11/17/2017 21:11 PM,,,,5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;fb54b778-bc1c-4098-ba26-68a4900efc68;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;2198D3F5-8655-4333-ADAD-CBE0A3823670;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;924B2AEE-EDBC-4871-A7C2-9840E8553288;9490B913-E87D-4B31-A032-DD86CA308FB4;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;6B0E4706-8B07-4D54-AACB-91A1E6A35860;047C1C62-9274-4639-BA1E-16813B06B919;90D3BC13-EBE6-4816-8C8A-F4FD7A260592,
8776ab41-3502-4a29-96c7-7b3da518b86d,RockIt,Club,11/24/2017 19:11 PM,11/24/2017 21:11 PM,,,,6B0E4706-8B07-4D54-AACB-91A1E6A35860;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;0324953f-cbf1-473c-b329-e6fe9b8b04d8;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;924B2AEE-EDBC-4871-A7C2-9840E8553288;67232830-17EB-4E7F-BAF6-896C807D8177;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95,
be780128-0d6b-48a6-ae3f-32954d377270,Beach,Club,12/01/2017 19:12 PM,12/01/2017 21:12 PM,,,,90D3BC13-EBE6-4816-8C8A-F4FD7A260592;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;67232830-17EB-4E7F-BAF6-896C807D8177;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;866A0490-619E-48F7-AFFE-C0127E318EE0;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;e9672723-aef2-4227-bfbd-1ffd502b997d;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;fa551500-59f1-4181-9ee0-9d84bed44550;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;AE67B42F-9EF1-4FA9-A74A-547C8937FC20,
e501497a-04af-48ff-b0af-3c9157b6f90d,Formal Maccas,Club,12/08/2017 18:12 PM,12/08/2017 21:12 PM,,,,5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;0324953f-cbf1-473c-b329-e6fe9b8b04d8;E258FA17-208A-49F7-B2A7-8272E9D1B46B;6B0E4706-8B07-4D54-AACB-91A1E6A35860;9490B913-E87D-4B31-A032-DD86CA308FB4;047C1C62-9274-4639-BA1E-16813B06B919;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;5b4e8d6d-eeba-4efc-98e6-a161858d0eec;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;48C2A84B-E97D-424D-A1AF-0926A291DF1B;924B2AEE-EDBC-4871-A7C2-9840E8553288;67232830-17EB-4E7F-BAF6-896C807D8177;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;5591D960-87B0-4610-A635-53664420E69F;3BF2ED95-8F3E-47C2-8619-1CC7E73AB913,
